opportunity_id,sales_agent,product,account,deal_outcome,engage_date,close_date,deal_duration,deal_duration_bucket_month,close_value,price_adjustment_pct
1FXXXLJY,Zane Levy,GTX Basic,Labdrill,Lost,2017-06-20,2017-09-25,97,3-4,0.0,0.0
NYI5VMXK,Anna Snelling,MG Advanced,Codehow,Won,2017-06-21,2017-09-06,77,3-4,3571.0,0.052460949012673154
OJ1NQRDS,Cassey Cress,GTX Basic,The New York Inquirer,Lost,2017-06-21,2017-08-30,70,3-4,0.0,0.0
Z9W748SJ,Cassey Cress,MG Special,Iselectrics,Won,2017-06-21,2017-07-03,12,0-1,60.0,0.09090909090909091
LWX9V7HI,Cassey Cress,MG Special,Konex,Won,2017-06-21,2017-09-15,86,3-4,59.0,0.07272727272727272
PAQOPSR0,Corliss Cosme,GTX Basic,Silis,Won,2017-06-21,2017-06-25,4,0-1,551.0,0.0018181818181818182
AFQG21L7,Darcel Schlecht,GTX Pro,Funholding,Lost,2017-06-21,2017-07-01,10,0-1,0.0,0.0
RQJKAR7E,Darcel Schlecht,GTX Pro,Isdom,Lost,2017-06-21,2017-07-02,11,0-1,0.0,0.0
6BV9IARK,Darcel Schlecht,GTX Pro,Isdom,Won,2017-06-21,2017-07-01,10,0-1,4826.0,0.0010371292263015972
NTGU3NYS,Elease Gluck,MG Special,Green-Plus,Won,2017-06-21,2017-09-30,101,3-4,58.0,0.05454545454545454
3F5AAJZB,Garret Kinder,GTX Pro,Gekko & Co,Won,2017-06-21,2017-06-26,5,0-1,5622.0,0.16614810205351588
RJH0CL3Z,Gladys Colclough,MG Special,Hottechi,Lost,2017-06-21,2017-07-02,11,0-1,0.0,0.0
EK0KWGQX,Gladys Colclough,MG Advanced,Dontechi,Won,2017-06-21,2017-08-27,67,3-4,3177.0,-0.0636604774535809
K33NPCAY,Kami Bicknell,MG Special,Fasehatice,Won,2017-06-21,2017-08-11,51,2,56.0,0.01818181818181818
1LLRNE8G,Maureen Marcano,GTX Plus Basic,Kan-code,Won,2017-06-21,2017-09-22,93,3-4,990.0,-0.09671532846715329
EFWND7VS,Niesha Huffines,GTX Basic,Warephase,Won,2017-06-21,2017-09-30,101,3-4,587.0,0.06727272727272728
IR2D4ZG5,Rosie Papadopoulos,GTX Plus Pro,Bioplex,Won,2017-06-21,2017-06-27,6,0-1,6229.0,0.13626413717621305
BYBZJBC9,Versie Hillebrand,MG Special,Warephase,Lost,2017-06-21,2017-08-02,42,2,0.0,0.0
BO8DSRV7,Vicki Laflamme,GTX Plus Basic,Xx-holding,Won,2017-06-21,2017-09-23,94,3-4,1027.0,-0.06295620437956205
LD1HNIUL,Vicki Laflamme,MG Advanced,Scotfind,Won,2017-06-21,2017-06-23,2,0-1,3559.0,0.04892425582080755
RX39Z0P1,Zane Levy,GTX Basic,Green-Plus,Won,2017-06-21,2017-08-28,68,3-4,506.0,-0.08
PFHUAJ47,Anna Snelling,MG Special,Gogozoom,Lost,2017-06-22,2017-07-03,11,0-1,0.0,0.0
CKJZ86N6,Anna Snelling,MG Advanced,Genco Pura Olive Oil Company,Lost,2017-06-22,2017-08-11,50,2,0.0,0.0
ASC1OWNE,Anna Snelling,GTX Plus Pro,Stanredtax,Won,2017-06-22,2017-09-12,82,3-4,6250.0,0.1400948558920102
WCEPUBH5,Cecily Lampkin,MG Advanced,Hottechi,Won,2017-06-22,2017-09-12,82,3-4,3510.0,0.034482758620689655
VMIMPP6H,Daniell Hammack,GTX Plus Basic,Umbrella Corporation,Won,2017-06-22,2017-09-11,81,3-4,1078.0,-0.016423357664233577
B0XO4WY7,Donn Cantrell,GTX Basic,Massive Dynamic,Won,2017-06-22,2017-07-02,10,0-1,553.0,0.005454545454545455
VYPIKMKO,Jonathan Berthelot,GTX Basic,Toughzap,Won,2017-06-22,2017-08-27,66,3-4,612.0,0.11272727272727273
VCD47XNB,Jonathan Berthelot,GTX Plus Basic,Funholding,Won,2017-06-22,2017-06-26,4,0-1,1033.0,-0.05748175182481752
8QH99OEZ,Jonathan Berthelot,GTX Plus Basic,Inity,Won,2017-06-22,2017-09-13,83,3-4,1051.0,-0.04105839416058394
1DMERFNB,Kary Hendrixson,GTX Basic,Y-corporation,Won,2017-06-22,2017-09-22,92,3-4,628.0,0.14181818181818182
FR8FT0ZX,Markita Hansen,GTX Plus Pro,Green-Plus,Won,2017-06-22,2017-09-04,74,3-4,4916.0,-0.10324699014958044
DG7LABPD,Marty Freudenburg,MG Advanced,Stanredtax,Won,2017-06-22,2017-09-28,98,3-4,3590.0,0.058060713233127025
ZMYUFTS9,Moses Frase,MG Advanced,Domzoom,Won,2017-06-22,2017-08-16,55,2,3207.0,-0.05481874447391689
P60EK5NN,Moses Frase,MG Advanced,Zumgoity,Won,2017-06-22,2017-09-21,91,3-4,2739.0,-0.1927497789566755
YRYMSUE3,Niesha Huffines,GTX Basic,Gogozoom,Won,2017-06-22,2017-07-03,11,0-1,557.0,0.012727272727272728
UZOTC90C,Reed Clapper,GTX Pro,Yearin,Won,2017-06-22,2017-06-30,8,0-1,5302.0,0.09977183157021365
5AAN00N1,Versie Hillebrand,MG Special,Domzoom,Lost,2017-06-22,2017-08-26,65,3-4,0.0,0.0
JFHKBG40,Versie Hillebrand,MG Advanced,Zumgoity,Won,2017-06-22,2017-07-01,9,0-1,3465.0,0.021220159151193633
RJD0D0GD,Zane Levy,GTX Pro,Zoomit,Won,2017-06-22,2017-09-06,76,3-4,4356.0,-0.09645301804604854
L9IXFTIL,Boris Faz,GTX Pro,Gekko & Co,Won,2017-06-23,2017-09-21,90,3-4,5301.0,0.09956440572495333
HPBCTTV3,Cecily Lampkin,MG Advanced,Rangreen,Lost,2017-06-23,2017-07-04,11,0-1,0.0,0.0
48FB5MD2,Cecily Lampkin,MG Special,Treequote,Won,2017-06-23,2017-07-05,12,0-1,66.0,0.2
EJZM1INM,Corliss Cosme,GTX Basic,Vehement Capital Partners,Lost,2017-06-23,2017-07-03,10,0-1,0.0,0.0
FKNT3I12,Corliss Cosme,GTX Pro,Acme Corporation,Lost,2017-06-23,2017-07-01,8,0-1,0.0,0.0
BLY5FD3N,Corliss Cosme,GTX Plus Pro,Iselectrics,Won,2017-06-23,2017-07-01,8,0-1,5640.0,0.028821597956950017
LXLU6LFC,Daniell Hammack,MG Advanced,Kinnamplus,Lost,2017-06-23,2017-08-30,68,3-4,0.0,0.0
A60QAIT3,Daniell Hammack,GTX Plus Basic,Kan-code,Won,2017-06-23,2017-09-28,97,3-4,1291.0,0.17791970802919707
RQ3BV2I5,Daniell Hammack,GTX Pro,Mathtouch,Won,2017-06-23,2017-09-27,96,3-4,3729.0,-0.2265090230242688
W8CSV90F,Darcel Schlecht,GTX Pro,Treequote,Lost,2017-06-23,2017-08-23,61,3-4,0.0,0.0
0W6S0ODT,Gladys Colclough,MG Special,Conecom,Won,2017-06-23,2017-07-03,10,0-1,49.0,-0.10909090909090909
408AHOYL,Hayden Neloms,MG Advanced,Singletechno,Lost,2017-06-23,2017-07-03,10,0-1,0.0,0.0
557JX4BM,Hayden Neloms,GTX Plus Basic,Plusstrip,Won,2017-06-23,2017-09-12,81,3-4,1099.0,0.002737226277372263
QPZFP9WT,Kary Hendrixson,GTX Pro,Labdrill,Lost,2017-06-23,2017-07-04,11,0-1,0.0,0.0
L5T284M7,Lajuana Vencill,MG Advanced,Condax,Lost,2017-06-23,2017-07-03,10,0-1,0.0,0.0
G17TENJ4,Marty Freudenburg,MG Advanced,Konmatfix,Lost,2017-06-23,2017-09-22,91,3-4,0.0,0.0
VRSTX620,Niesha Huffines,GTX Plus Basic,Condax,Won,2017-06-23,2017-07-02,9,0-1,932.0,-0.14963503649635038
Y9VWZ93C,Reed Clapper,GTX Basic,Silis,Lost,2017-06-23,2017-07-01,8,0-1,0.0,0.0
Y6IIUECA,Reed Clapper,GTX Plus Basic,Donquadtech,Won,2017-06-23,2017-07-04,11,0-1,880.0,-0.19708029197080293
LXWQDEU3,Reed Clapper,GTX Pro,Ganjaflex,Won,2017-06-23,2017-09-18,87,3-4,4801.0,-0.004148516905206389
P1E4KWF7,Rosie Papadopoulos,MG Special,Konex,Won,2017-06-23,2017-07-01,8,0-1,59.0,0.07272727272727272
BN84DD6H,Versie Hillebrand,MG Special,Finhigh,Lost,2017-06-23,2017-07-05,12,0-1,0.0,0.0
R8MZ10BW,Versie Hillebrand,MG Special,Ron-tech,Won,2017-06-23,2017-09-29,98,3-4,52.0,-0.05454545454545454
PI8RROK0,Versie Hillebrand,MG Advanced,Stanredtax,Won,2017-06-23,2017-09-21,90,3-4,2949.0,-0.13085764809902742
GID40O2B,Vicki Laflamme,GTX Pro,Doncon,Lost,2017-06-23,2017-07-06,13,0-1,0.0,0.0
KDRIBXNQ,Violet Mclelland,MG Special,Konex,Won,2017-06-23,2017-08-15,53,2,50.0,-0.09090909090909091
TCK6V290,Violet Mclelland,MG Advanced,Plussunin,Won,2017-06-23,2017-06-30,7,0-1,3863.0,0.13852048334806955
VFZ5GB3W,Zane Levy,GTX Basic,Golddex,Lost,2017-06-23,2017-07-04,11,0-1,0.0,0.0
UKSS5YPE,Anna Snelling,MG Special,Stanredtax,Won,2017-06-24,2017-07-02,8,0-1,64.0,0.16363636363636364
RDDUG8VD,Corliss Cosme,GTX Plus Basic,Umbrella Corporation,Lost,2017-06-24,2017-07-03,9,0-1,0.0,0.0
Z3QJESWJ,Corliss Cosme,GTX Plus Pro,Kinnamplus,Won,2017-06-24,2017-08-22,59,2,5038.0,-0.0809923385625684
PYIQ65W0,Corliss Cosme,GTX Pro,Zotware,Won,2017-06-24,2017-07-02,8,0-1,5088.0,0.05538270068450529
RGRUF328,Gladys Colclough,MG Special,Statholdings,Won,2017-06-24,2017-08-14,51,2,48.0,-0.12727272727272726
TLSSOOVB,Hayden Neloms,GTX Plus Basic,Dalttechnology,Lost,2017-06-24,2017-07-04,10,0-1,0.0,0.0
2YBEN3MV,Kary Hendrixson,GTX Plus Basic,Green-Plus,Lost,2017-06-24,2017-09-08,76,3-4,0.0,0.0
EFA9E6WV,Kary Hendrixson,GTX Plus Pro,Lexiqvolax,Won,2017-06-24,2017-09-30,98,3-4,5056.0,-0.07770886537759941
YTSX7IW3,Markita Hansen,MG Special,Blackzim,Won,2017-06-24,2017-07-02,8,0-1,59.0,0.07272727272727272
86DMJ7GA,Maureen Marcano,GTX Plus Basic,Cheers,Lost,2017-06-24,2017-08-20,57,2,0.0,0.0
CMD0758L,Maureen Marcano,GTX Basic,Faxquote,Won,2017-06-24,2017-08-21,58,2,562.0,0.02181818181818182
CM5MFWCO,Moses Frase,MG Special,Codehow,Won,2017-06-24,2017-09-10,78,3-4,63.0,0.14545454545454545
0MNAGD91,Moses Frase,MG Advanced,Betatech,Won,2017-06-24,2017-07-05,11,0-1,3355.0,-0.011199528440907752
9S749GJD,Violet Mclelland,MG Advanced,Bluth Company,Lost,2017-06-24,2017-07-05,11,0-1,0.0,0.0
LBZY9VUG,Violet Mclelland,MG Special,Massive Dynamic,Won,2017-06-24,2017-09-17,85,3-4,55.0,0.0
6UUTR15S,Zane Levy,GTX Plus Pro,Newex,Won,2017-06-24,2017-09-23,91,3-4,4059.0,-0.25957679678949286
DVPYKS4A,Cassey Cress,MG Advanced,Bubba Gump,Lost,2017-06-25,2017-07-04,9,0-1,0.0,0.0
9SRU5CI6,Cecily Lampkin,GTX Plus Basic,Codehow,Won,2017-06-25,2017-08-09,45,2,1128.0,0.029197080291970802
GZ5M7MIQ,Darcel Schlecht,GTX Plus Basic,Conecom,Lost,2017-06-25,2017-07-01,6,0-1,0.0,0.0
CM2GVLV6,Darcel Schlecht,GTX Plus Pro,Ron-tech,Won,2017-06-25,2017-07-08,13,0-1,5536.0,0.009850419554906968
NZB45UZX,Darcel Schlecht,GTX Pro,Genco Pura Olive Oil Company,Won,2017-06-25,2017-09-03,70,3-4,4964.0,0.029661895872225678
T2J83GFD,Darcel Schlecht,MG Special,Domzoom,Won,2017-06-25,2017-07-03,8,0-1,54.0,-0.01818181818181818
28S2Z15A,Darcel Schlecht,MG Special,Ron-tech,Won,2017-06-25,2017-08-02,38,2,56.0,0.01818181818181818
WOJBLO4B,Donn Cantrell,GTX Plus Pro,Vehement Capital Partners,Lost,2017-06-25,2017-07-02,7,0-1,0.0,0.0
788SW6EX,Donn Cantrell,GTX Pro,Gekko & Co,Lost,2017-06-25,2017-08-19,55,2,0.0,0.0
EUOA0E47,Donn Cantrell,MG Advanced,Zotware,Won,2017-06-25,2017-07-05,10,0-1,3423.0,0.008841732979664015
S9ZUMLSY,Elease Gluck,MG Special,J-Texon,Lost,2017-06-25,2017-09-13,80,3-4,0.0,0.0
0UCQUW6U,Garret Kinder,MG Advanced,Umbrella Corporation,Lost,2017-06-25,2017-07-07,12,0-1,0.0,0.0
07FRJ44N,Gladys Colclough,GTX Plus Pro,Cancity,Lost,2017-06-25,2017-07-03,8,0-1,0.0,0.0
NMN9DVEV,Gladys Colclough,GTX Plus Basic,Rangreen,Won,2017-06-25,2017-09-14,81,3-4,1102.0,0.005474452554744526
95V8BLR2,Kami Bicknell,GTX Basic,Goodsilron,Won,2017-06-25,2017-09-22,89,3-4,519.0,-0.056363636363636366
BDGB4NS0,Kary Hendrixson,GTX Plus Pro,Hatfan,Lost,2017-06-25,2017-07-02,7,0-1,0.0,0.0
SPHS260Y,Kary Hendrixson,MG Special,Hatfan,Lost,2017-06-25,2017-08-27,63,3-4,0.0,0.0
O9L7KMPU,Lajuana Vencill,GTX Plus Basic,Isdom,Lost,2017-06-25,2017-08-27,63,3-4,0.0,0.0
FGES2PQ2,Lajuana Vencill,MG Advanced,Bioholding,Lost,2017-06-25,2017-07-04,9,0-1,0.0,0.0
81DXTTI5,Lajuana Vencill,GTX Plus Pro,Isdom,Won,2017-06-25,2017-07-03,8,0-1,5536.0,0.009850419554906968
JGG9CO2Y,Marty Freudenburg,GTX Plus Pro,Betatech,Lost,2017-06-25,2017-08-14,50,2,0.0,0.0
95B6AKI1,Marty Freudenburg,GTX Plus Basic,Warephase,Won,2017-06-25,2017-07-02,7,0-1,839.0,-0.23448905109489052
N1G2CFCB,Maureen Marcano,GTX Basic,Dalttechnology,Won,2017-06-25,2017-09-06,73,3-4,500.0,-0.09090909090909091
40VSPND6,Moses Frase,MG Advanced,Rangreen,Won,2017-06-25,2017-09-24,91,3-4,3679.0,0.0842911877394636
QWYRCDA8,Niesha Huffines,GTX Plus Basic,Treequote,Lost,2017-06-25,2017-07-05,10,0-1,0.0,0.0
00ZD3M4J,Reed Clapper,GTX Pro,Plussunin,Lost,2017-06-25,2017-07-04,9,0-1,0.0,0.0
CJZFFC91,Versie Hillebrand,MG Special,Codehow,Lost,2017-06-25,2017-08-07,43,2,0.0,0.0
3PD8YBPK,Vicki Laflamme,GTX Basic,Scotfind,Lost,2017-06-25,2017-07-04,9,0-1,0.0,0.0
KBG5R0WH,Vicki Laflamme,GTX Plus Pro,Blackzim,Lost,2017-06-25,2017-07-02,7,0-1,0.0,0.0
7RPM84Y4,Vicki Laflamme,MG Advanced,Goodsilron,Won,2017-06-25,2017-06-30,5,0-1,3815.0,0.12437371058060713
LFN6XPK7,Vicki Laflamme,MG Advanced,Sunnamplex,Won,2017-06-25,2017-06-27,2,0-1,2753.0,-0.18862363689949896
18LZY55R,Violet Mclelland,MG Special,Xx-zobam,Won,2017-06-25,2017-07-02,7,0-1,60.0,0.09090909090909091
E88W1Z0H,Zane Levy,GTX Basic,Kan-code,Lost,2017-06-25,2017-07-02,7,0-1,0.0,0.0
UQALCAIV,Zane Levy,GTX Plus Basic,Rantouch,Won,2017-06-25,2017-07-03,8,0-1,1137.0,0.037408759124087594
6E2Y3HKI,Boris Faz,GTX Plus Pro,Yearin,Won,2017-06-26,2017-07-04,8,0-1,5201.0,-0.05125866472090478
YWKFH7VT,Cassey Cress,GTX Basic,Mathtouch,Lost,2017-06-26,2017-09-27,93,3-4,0.0,0.0
MF4299DQ,Cassey Cress,MG Advanced,Bluth Company,Lost,2017-06-26,2017-07-03,7,0-1,0.0,0.0
ZRZI054E,Cecily Lampkin,GTX Basic,Toughzap,Won,2017-06-26,2017-07-06,10,0-1,612.0,0.11272727272727273
CN69EYQ1,Corliss Cosme,GTX Plus Pro,Donquadtech,Won,2017-06-26,2017-09-11,77,3-4,4905.0,-0.10525355709595038
KX80WC22,Daniell Hammack,MG Special,The New York Inquirer,Lost,2017-06-26,2017-07-07,11,0-1,0.0,0.0
YQ6VELF1,Darcel Schlecht,GTX Pro,Streethex,Lost,2017-06-26,2017-07-03,7,0-1,0.0,0.0
NX4ODZY2,Darcel Schlecht,GTX Plus Basic,Streethex,Won,2017-06-26,2017-08-31,66,3-4,1028.0,-0.06204379562043796
L2QMWU4H,Darcel Schlecht,GTX Plus Pro,Codehow,Won,2017-06-26,2017-09-12,78,3-4,4430.0,-0.19190076614374316
0MPEK4ZA,Donn Cantrell,GTX Plus Basic,Donquadtech,Lost,2017-06-26,2017-09-18,84,3-4,0.0,0.0
TP0SU68U,Donn Cantrell,GTX Plus Basic,Opentech,Lost,2017-06-26,2017-07-09,13,0-1,0.0,0.0
8U7LNL7U,Donn Cantrell,GTX Pro,Zathunicon,Lost,2017-06-26,2017-07-03,7,0-1,0.0,0.0
XVYL67FL,Donn Cantrell,GTX Basic,Bioplex,Won,2017-06-26,2017-07-06,10,0-1,541.0,-0.016363636363636365
AIN2RE2H,Elease Gluck,GTX Pro,Groovestreet,Lost,2017-06-26,2017-07-05,9,0-1,0.0,0.0
G1303HIC,Gladys Colclough,GTX Pro,Cancity,Won,2017-06-26,2017-07-02,6,0-1,5081.0,0.05393071976768305
HVDQ4EEA,Gladys Colclough,MG Advanced,Rangreen,Won,2017-06-26,2017-06-28,2,0-1,3478.0,0.025051576775714707
2RB900SL,James Ascencio,GTX Pro,J-Texon,Won,2017-06-26,2017-09-15,81,3-4,5541.0,0.14934660858742999
AUS25SFH,Jonathan Berthelot,GTX Basic,Cancity,Won,2017-06-26,2017-07-03,7,0-1,504.0,-0.08363636363636363
O6DSGX6P,Lajuana Vencill,GTX Basic,Bioholding,Lost,2017-06-26,2017-08-10,45,2,0.0,0.0
2MBFRRGW,Lajuana Vencill,GTX Basic,Dontechi,Lost,2017-06-26,2017-07-03,7,0-1,0.0,0.0
Q3HYAWDW,Markita Hansen,MG Advanced,Golddex,Won,2017-06-26,2017-08-24,59,2,3838.0,0.13115237253168288
94TA0AWF,Marty Freudenburg,GTX Plus Pro,Scottech,Won,2017-06-26,2017-08-26,61,3-4,5217.0,-0.048340021889821234
G1XX0IB4,Marty Freudenburg,GTX Plus Pro,Streethex,Won,2017-06-26,2017-07-05,9,0-1,4181.0,-0.23732214520248085
VIMY08JH,Maureen Marcano,GTX Basic,Hatfan,Won,2017-06-26,2017-07-06,10,0-1,518.0,-0.05818181818181818
WPTNE0QN,Moses Frase,GTX Basic,Streethex,Won,2017-06-26,2017-09-17,83,3-4,533.0,-0.03090909090909091
DLGW8Y7B,Rosalina Dieter,MG Advanced,Singletechno,Won,2017-06-26,2017-08-03,38,2,3855.0,0.1361626878868258
YSOUU0T0,Vicki Laflamme,GTX Basic,Plusstrip,Lost,2017-06-26,2017-07-07,11,0-1,0.0,0.0
HM4TKVET,Zane Levy,GTX Basic,Nam-zim,Won,2017-06-26,2017-07-04,8,0-1,617.0,0.12181818181818181
Q81Q0PJK,Anna Snelling,GTX Plus Basic,Warephase,Won,2017-06-27,2017-07-06,9,0-1,991.0,-0.09580291970802919
3BEPEWRS,Cassey Cress,GTX Pro,Opentech,Lost,2017-06-27,2017-08-24,58,2,0.0,0.0
Y5HR9J3G,Cecily Lampkin,GTX Basic,Domzoom,Won,2017-06-27,2017-08-01,35,2,513.0,-0.06727272727272728
STYLQ47K,Corliss Cosme,GTX Plus Pro,Ganjaflex,Won,2017-06-27,2017-07-07,10,0-1,5121.0,-0.0658518788763225
W07JMUG9,Daniell Hammack,MG Advanced,Kan-code,Lost,2017-06-27,2017-07-01,4,0-1,0.0,0.0
L8CG1IQO,Darcel Schlecht,GTX Basic,Condax,Lost,2017-06-27,2017-07-06,9,0-1,0.0,0.0
6CFONO4W,Darcel Schlecht,GTX Pro,Zumgoity,Won,2017-06-27,2017-07-06,9,0-1,4635.0,-0.038581207218419414
AMGC18DS,Donn Cantrell,GTX Plus Pro,Zotware,Lost,2017-06-27,2017-09-08,73,3-4,0.0,0.0
RKT3WVBC,Garret Kinder,GTX Basic,Iselectrics,Won,2017-06-27,2017-09-20,85,3-4,470.0,-0.14545454545454545
H5ZSM3IR,Gladys Colclough,MG Special,Isdom,Lost,2017-06-27,2017-09-01,66,3-4,0.0,0.0
07WKR17A,Gladys Colclough,GTX Plus Pro,Treequote,Won,2017-06-27,2017-09-17,82,3-4,6193.0,0.1296971908062751
7GM1XD9W,James Ascencio,GTX Pro,Faxquote,Won,2017-06-27,2017-09-16,81,3-4,4277.0,-0.11283965982161377
QM6GJ78P,Kami Bicknell,MG Special,Blackzim,Won,2017-06-27,2017-07-07,10,0-1,59.0,0.07272727272727272
L582YMSV,Kary Hendrixson,GTX Pro,Xx-holding,Lost,2017-06-27,2017-09-08,73,3-4,0.0,0.0
EQS3UNXX,Markita Hansen,GTX Basic,Condax,Lost,2017-06-27,2017-07-06,9,0-1,0.0,0.0
DZR5L7XQ,Markita Hansen,GTX Pro,Green-Plus,Lost,2017-06-27,2017-07-05,8,0-1,0.0,0.0
DQ0DSK7P,Marty Freudenburg,GTX Plus Basic,Globex Corporation,Won,2017-06-27,2017-07-02,5,0-1,1176.0,0.072992700729927
CGEXH2QO,Moses Frase,GTX Plus Pro,Finhigh,Lost,2017-06-27,2017-07-08,11,0-1,0.0,0.0
MIX6JTSN,Moses Frase,GTX Basic,Statholdings,Won,2017-06-27,2017-07-05,8,0-1,541.0,-0.016363636363636365
9KYX5G9K,Niesha Huffines,GTX Plus Pro,Domzoom,Won,2017-06-27,2017-07-01,4,0-1,4766.0,-0.13060926669098868
FG29YOWT,Reed Clapper,MG Advanced,Iselectrics,Lost,2017-06-27,2017-09-06,71,3-4,0.0,0.0
KWYKKVJC,Reed Clapper,GTX Pro,Vehement Capital Partners,Won,2017-06-27,2017-07-01,4,0-1,4785.0,-0.0074673304293715
T7TDUK3T,Versie Hillebrand,MG Advanced,Rangreen,Won,2017-06-27,2017-09-12,77,3-4,3046.0,-0.1022693781314471
42YPT5L7,Versie Hillebrand,MG Advanced,Ron-tech,Won,2017-06-27,2017-07-04,7,0-1,3548.0,0.04568228706159741
99I4V65G,Vicki Laflamme,MG Advanced,Rantouch,Lost,2017-06-27,2017-07-06,9,0-1,0.0,0.0
ACZQMAR4,Vicki Laflamme,MG Advanced,Rantouch,Won,2017-06-27,2017-07-07,10,0-1,3615.0,0.06542882404951371
TP9IE6PV,Anna Snelling,GTX Basic,Genco Pura Olive Oil Company,Won,2017-06-28,2017-09-11,75,3-4,631.0,0.14727272727272728
E5CD0W5M,Cassey Cress,GTX Basic,Kan-code,Lost,2017-06-28,2017-07-01,3,0-1,0.0,0.0
HKH717ED,Cecily Lampkin,GTX Basic,Hottechi,Lost,2017-06-28,2017-08-11,44,2,0.0,0.0
DAW2JTP5,Cecily Lampkin,MG Special,Genco Pura Olive Oil Company,Lost,2017-06-28,2017-07-07,9,0-1,0.0,0.0
HBMOSBAK,Daniell Hammack,GTX Pro,Massive Dynamic,Lost,2017-06-28,2017-08-14,47,2,0.0,0.0
V0V6O05H,Darcel Schlecht,GTX Pro,Condax,Lost,2017-06-28,2017-07-07,9,0-1,0.0,0.0
3DY60YA7,Darcel Schlecht,GTX Pro,Stanredtax,Lost,2017-06-28,2017-07-06,8,0-1,0.0,0.0
8H19L55Y,Darcel Schlecht,GTX Pro,Streethex,Won,2017-06-28,2017-07-07,9,0-1,4162.0,-0.13669363202655052
TPNU79C1,Darcel Schlecht,MG Special,Toughzap,Won,2017-06-28,2017-09-29,93,3-4,54.0,-0.01818181818181818
TFQR150O,Donn Cantrell,GTX Pro,Iselectrics,Won,2017-06-28,2017-07-02,4,0-1,5064.0,0.05040448039825762
9MM27P8C,Elease Gluck,MG Advanced,Kan-code,Lost,2017-06-28,2017-07-07,9,0-1,0.0,0.0
MMWD47ZY,Gladys Colclough,GTX Plus Basic,Konmatfix,Lost,2017-06-28,2017-08-29,62,3-4,0.0,0.0
JFIBKWMQ,Gladys Colclough,MG Special,Konmatfix,Lost,2017-06-28,2017-07-09,11,0-1,0.0,0.0
6FUPOO3I,Gladys Colclough,MG Advanced,Conecom,Won,2017-06-28,2017-07-07,9,0-1,3865.0,0.1391099322133805
29VR6EL4,Hayden Neloms,MG Advanced,Konex,Lost,2017-06-28,2017-09-14,78,3-4,0.0,0.0
L45N3D2E,James Ascencio,GTX Pro,Plexzap,Lost,2017-06-28,2017-07-04,6,0-1,0.0,0.0
K1OBT27J,James Ascencio,GTX Basic,Xx-holding,Won,2017-06-28,2017-08-10,43,2,553.0,0.005454545454545455
OZL7CDMQ,Jonathan Berthelot,GTX Plus Basic,Finhigh,Lost,2017-06-28,2017-07-03,5,0-1,0.0,0.0
LZ6PSZ4T,Jonathan Berthelot,MG Advanced,Dontechi,Lost,2017-06-28,2017-07-05,7,0-1,0.0,0.0
5CFCTZ5K,Jonathan Berthelot,GTX Basic,Ron-tech,Won,2017-06-28,2017-09-02,66,3-4,501.0,-0.0890909090909091
EG5M02ZV,Kary Hendrixson,GTX Basic,J-Texon,Won,2017-06-28,2017-09-27,91,3-4,539.0,-0.02
5UKQ16DK,Kary Hendrixson,GTX Plus Basic,Singletechno,Won,2017-06-28,2017-07-04,6,0-1,1028.0,-0.06204379562043796
C9M5B1N6,Kary Hendrixson,GTX Pro,Nam-zim,Won,2017-06-28,2017-09-13,77,3-4,3951.0,-0.1804604853764779
ZS4PKX65,Lajuana Vencill,GTX Basic,Finhigh,Won,2017-06-28,2017-08-11,44,2,560.0,0.01818181818181818
PYLS9RJH,Markita Hansen,GTX Plus Pro,Goodsilron,Lost,2017-06-28,2017-07-05,7,0-1,0.0,0.0
X2ZONP2D,Moses Frase,GTX Plus Pro,Betatech,Lost,2017-06-28,2017-08-24,57,2,0.0,0.0
Y5CP83V4,Moses Frase,GTX Basic,Isdom,Won,2017-06-28,2017-09-30,94,3-4,530.0,-0.03636363636363636
9Y2HDGST,Versie Hillebrand,GTX Basic,Dontechi,Won,2017-06-28,2017-07-02,4,0-1,462.0,-0.16
7R0G2LC1,Vicki Laflamme,GTX Plus Basic,Blackzim,Won,2017-06-28,2017-09-07,71,3-4,1211.0,0.10492700729927007
8FX574BJ,Vicki Laflamme,GTX Pro,Scotfind,Won,2017-06-28,2017-07-03,5,0-1,4264.0,-0.11553619580999792
AU5Q1XCW,Vicki Laflamme,MG Advanced,Faxquote,Won,2017-06-28,2017-09-09,73,3-4,3104.0,-0.08517536103743001
CUMYWQYP,Violet Mclelland,MG Special,Gekko & Co,Won,2017-06-28,2017-09-30,94,3-4,56.0,0.01818181818181818
29ZDUK49,Anna Snelling,GTX Plus Basic,Betatech,Won,2017-06-29,2017-07-10,11,0-1,1047.0,-0.04470802919708029
VLVP8FPJ,Cassey Cress,MG Advanced,Iselectrics,Lost,2017-06-29,2017-07-08,9,0-1,0.0,0.0
SNGS64S7,Darcel Schlecht,GTX Pro,Statholdings,Lost,2017-06-29,2017-07-06,7,0-1,0.0,0.0
CMCVD0N8,Darcel Schlecht,GTX Pro,Warephase,Won,2017-06-29,2017-07-08,9,0-1,5321.0,0.10371292263015972
NNKWGFDH,Darcel Schlecht,MG Special,Globex Corporation,Won,2017-06-29,2017-07-06,7,0-1,57.0,0.03636363636363636
YC6QEUJN,Garret Kinder,GTX Plus Basic,Kan-code,Won,2017-06-29,2017-07-08,9,0-1,950.0,-0.1332116788321168
